-500 319375420
-500 316106863
-500 315685883
-500 314159379
-500 314051847
-500 313668377
-500 310464289
-500 308968716
-500 307582952
-500 305902362
-500 304124521
-500 299721511
-500 299371049
-500 298076170
-500 297662173
-500 296908949
-500 296174999
-500 294992718
-500 294221439
-500 292153155
-500 290479835
-500 290398023
-500 289681565
-500 289292993
-500 287891130
-500 279664893
-500 279445312
-500 275148680
-500 274961271
-500 273357310
-500 273327569
-500 264873196
-500 263525909
-500 261553281
-500 261528601
-500 249353942
-500 248022366
-500 247935473
-500 247713162
-500 247668159
-500 244749769
-500 244085992
-500 243328684
-500 241483512
-500 240253643
-500 240232648
-500 237819177
-500 230199207
-500 229977027
-500 227967289
-500 227551726
-500 226544817
-500 222844073
-500 221981341
-500 217589242
-500 214912619
-500 214435169
-500 214412617
-500 213963373
-500 213879965
-500 210691263
-500 209641807
-500 208154693
-500 206843857
-500 203137212
-500 202387471
-500 200598330
-500 199636886
-500 198036213
-500 197655674
-500 195618680
-500 195252031
-500 193919993
-500 193881295
-500 191537199
-500 189912384
-500 188731867
-500 188531895
-500 186343025
-500 184432799
-500 180772772
-500 177226302
-500 172477003
-500 170265703
-500 165195676
-500 162792830
-500 162154206
-500 160878943
-500 157937056
-500 157413328
-500 156465811
-500 149342170
-500 148708622
-500 144145213
-500 140286805
-500 136073498
-500 135291733
-500 135184174
-500 132358304
-500 127549066
-500 121519592
-500 119842878
-500 118645926
-500 116422435
-500 115107602
-500 111298873
-500 110897870
-500 108966305
-500 104583404
-500 103968244
-500 100909282
-500 99443083
-500 97916931
-500 96589538
-500 96146729
-500 95086599
-500 93555560
-500 89886542
-500 87911928
-500 86199948
-500 85202938
-500 82112503
-500 81589296
-500 80408056
-500 80222033
-500 76577274
-500 74419490
-500 74258168
-500 71063919
-500 68317662
-500 64659630
-500 64127868
-500 63804389
-500 63393255
-500 63233442
-500 62444130
-500 61346310
-500 57625466
-500 56884386
-500 54185069
-500 52368682
-500 50485900
-500 50186828
-500 49986864
-500 47778018
-500 45864108
-500 42128418
-500 40553100
-500 39527659
-500 39271188
-500 38164899
-500 35932343
-500 34043955
-500 33584891
-500 32713955
-500 31943792
-500 31547234
-500 30526428
-500 28912382
-500 27616571
-500 27207004
-500 27030770
-500 26196790
-500 26009534
-500 24957462
-500 24787543
-500 24167677
-500 23719261
-500 23306775
-500 22725416
-500 22651215
-500 22095882
-500 21241715
-500 20141745
-500 19938819
-500 17151479
-500 16832471
-500 13989431
-500 13778963
-500 12802873
-500 10683936
-500 10020227
-500 8256962
-500 6862218
-500 6593194
-500 6542909
-500 5271968
-500 4388943
-500 3612276
-500 3164099
-500 2793897
-500 2700680
-500 2227134
-500 1831079
-500 1714478
-500 1414816
-500 1125187
-500 1044752
-500 349633
-499 317452575
-499 317201875
-499 316687365
-499 315954017
-499 314811220
-499 313492565
-499 310723848
-499 309432999
-499 309394002
-499 308129709
-499 305224381
-499 302506531
-499 301952484
-499 299027982
-499 298882596
-499 298425581
-499 295176566
-499 292591355
-499 288346476
-499 287931444
-499 287489172
-499 284529310
-499 284218162
-499 283797028
-499 283175008
-499 282684637
-499 280659575
-499 275477253
-499 275258593
-499 275218875
-499 274828522
-499 273331705
-499 271931892
-499 263852924
-499 260312714
-499 260124605
-499 258634414
-499 258599692
-499 255497396
-499 251478791
-499 249723128
-499 249431808
-499 247909217
-499 242773426
-499 242277974
-499 240467036
-499 238935997
-499 238471837
-499 237266862
-499 236684906
-499 235767465
-499 232984341
-499 232782901
-499 226272007
-499 226166940
-499 225028207
-499 223391727
-499 222968661
-499 220317070
-499 216483268
-499 215795361
-499 211402222
-499 207646279
-499 207379497
-499 206364995
-499 194678088
-499 193371151
-499 188649500
-499 186084776
-499 184982363
-499 183858821
-499 182741879
-499 181488275
-499 179654785
-499 179124081
-499 178343834
-499 177606135
-499 172992342
-499 172896539
-499 172014706
-499 170616225
-499 170379183
-499 166703103
-499 165958544
-499 165653975
-499 165537941
-499 164231135
-499 163977161
-499 162467797
-499 161939684
-499 161445252
-499 160406701
-499 156237106
-499 153208884
-499 151929447
-499 150652193
-499 150293803
-499 146229121
-499 144981789
-499 138354820
-499 134094836
-499 132192454
-499 126884853
-499 126847637
-499 126522246
-499 126069507
-499 123743896
-499 123682539
-499 123526777
-499 123499865
-499 121846255
-499 119502275
-499 116656124
-499 111943509
-499 110989765
-499 109315659
-499 108954662
-499 108829160
-499 108376044
-499 107702135
-499 107131706
-499 106441516
-499 102433643
-499 99389719
-499 99009876
-499 96007025
-499 95195141
-499 94822403
-499 94532027
-499 92741921
-499 92493848
-499 91016610
-499 90524721
-499 89682927
-499 89234404
-499 85496452
-499 83568382
-499 83412772
-499 82608658
-499 80437575
-499 77742522
-499 71608214
-499 71466075
-499 69936980
-499 66329764
-499 65207774
-499 60865839
-499 58247966
-499 54864507
-499 51587884
-499 51399439
-499 46563146
-499 46551602
-499 44934138
-499 44672839
-499 42482016
-499 38481453
-499 37847284
-499 35273049
-499 34482835
-499 30334213
-499 27246562
-499 27075832
-499 26129817
-499 25903379
-499 22931959
-499 22884774
-499 22320691
-499 22092698
-499 21372236
-499 19773404
-499 19761992
-499 19661698
-499 19577540
-499 19201531
-499 19028336
-499 17844300
-499 17412566
-499 16494812
-499 13253767
-499 13021752
-499 12425937
-499 12407782
-499 10517209
-499 10157518
-499 9619177
-499 9304993
-499 7344789
-499 7340949
-499 7269773
-499 6955427
-499 6317253
-499 6178827
-499 6175415
-499 5962835
-499 5476648
-499 5410589
-499 4217613
-499 3974904
-499 3759967
-499 3005529
-499 2981307
-499 1522357
-499 830030
-499 672784
-499 668706
-499 555275
-499 490898
-499 143433
-498 318915722
-498 318217338
-498 314729699
-498 312347291
-498 309968712
-498 307791182
-498 305563662
-498 304753600
-498 304671567
-498 304386251
-498 303916899
-498 303691888
-498 290851211
-498 285974812
-498 284685939
-498 283135258
-498 283014318
-498 282748900
-498 282415370
-498 281507900
-498 278631099
-498 271803231
-498 270181075
-498 266861977
-498 264134486
-498 264123467
-498 263143471
-498 261972362
-498 261926196
-498 256581841
-498 251731912
-498 251067599
-498 249068018
-498 247983983
-498 247024259
-498 246607151
-498 246188788
-498 244507429
-498 243594503
-498 243471019
-498 242266553
-498 241127964
-498 235761428
-498 235502343
-498 234469688
-498 230832413
-498 228602672
-498 228035540
-498 226911064
-498 223595822
-498 223214938
-498 222687680
-498 222202534
-498 221892427
-498 220443709
-498 220432027
-498 219332773
-498 219274012
-498 218839938
-498 217848020
-498 214838202
-498 213353460
-498 211631327
-498 209282472
-498 208739705
-498 207912959
-498 206817214
-498 202149910
-498 201956241
-498 201839640
-498 197592958
-498 191022213
-498 189824072
-498 188325890
-498 188294599
-498 187804218
-498 186232584
-498 184192638
-498 180443004
-498 177993090
-498 174881326
-498 174211590
-498 172105593
-498 171056869
-498 166206017
-498 165488214
-498 163165624
-498 162204455
-498 161596964
-498 160811157
-498 160649293
-498 160546805
-498 159987566
-498 159328727
-498 158362466
-498 154297473
-498 153189275
-498 151959998
-498 144481947
-498 144244719
-498 143066326
-498 143053306
-498 142508646
-498 141004794
-498 139626380
-498 139232146
-498 137571389
-498 136624240
-498 128815490
-498 127447748
-498 127192334
-498 123353124
-498 122712786
-498 122488306
-498 121912472
-498 118992490
-498 117785225
-498 111519255
-498 108375477
-498 105588838
-498 104586299
-498 101682692
-498 101621744
-498 99765008
-498 99609224
-498 99434441
-498 98268351
-498 96636777
-498 94651401
-498 90888482
-498 90712042
-498 89432881
-498 87983164
-498 87399975
-498 83829670
-498 83449295
-498 83199759
-498 82265438
-498 81767533
-498 81642663
-498 81318798
-498 80828418
-498 80761055
-498 79726168
-498 77137840
-498 74542757
-498 71925278
-498 69765050
-498 69042003
-498 68629078
-498 64411029
-498 61568381
-498 58939309
-498 58128313
-498 56276959
-498 55706063
-498 55131254
-498 52897276
-498 51085239
-498 50049689
-498 48984992
-498 48271922
-498 47657090
-498 46885244
-498 46359085
-498 44391455
-498 41423273
-498 39772434
-498 34603929
-498 31757441
-498 31451105
-498 31121257
-498 29859898
-498 29831578
-498 29541790
-498 28697612
-498 27252183
-498 27235578
-498 26846660
-498 26577239
-498 26219894
-498 25846178
-498 23381295
-498 23223875
-498 22385388
-498 22279343
-498 19940738
-498 19836222
-498 19777753
-498 19708361
-498 18406613
-498 17602254
-498 16691532
-498 16689358
-498 16108959
-498 15256433
-498 14725905
-498 14206543
-498 13788428
-498 13577592
-498 13417143
-498 12877109
-498 11897437
-498 11653002
-498 11356169
-498 11136641
-498 8597441
-498 7060291
-498 3989499
-498 3586674
-498 3362436
-498 2977620
-498 2944553
-498 2378265
-498 1983513
-498 1921342
-498 1633592
-498 1610179
-498 905743
-497 319774015
-497 319566216
-497 319155713
-497 318534229
-497 317394247
-497 317289731
-497 314898026
-497 312818733
-497 308935536
-497 306551886
-497 304261717
-497 303777316
-497 301174328
-497 288429787
-497 285892932
-497 285506468
-497 283761549
-497 283672426
-497 281067637
-497 280681151
-497 280149517
-497 279457771
-497 277722675
-497 277098605
-497 273667272
-497 273141600
-497 270562500
-497 268976743
-497 264294747
-497 261795403
-497 258326322
-497 257603236
-497 250631030
-497 250432076
-497 249503437
-497 248201199
-497 246981547
-497 239097799
-497 238514063
-497 236042300
-497 235512375
-497 232148606
-497 231245656
-497 226771705
-497 226189393
-497 225053787
-497 223806141
-497 223147923
-497 221739628
-497 220999944
-497 219458255
-497 219261008
-497 217769519
-497 217465650
-497 217022322
-497 215815015
-497 208272002
-497 204433910
-497 203923430
-497 202308638
-497 198822027
-497 197672653
-497 197201334
-497 195639343
-497 195301066
-497 191372348
-497 189339793
-497 180571633
-497 179439533
-497 178905450
-497 178804029
-497 176397807
-497 173639730
-497 173068414
-497 172598152
-497 171339865
-497 169273798
-497 167808523
-497 167567276
-497 167047376
-497 163386695
-497 159962854
-497 158202265
-497 156307455
-497 155131064
-497 153922748
-497 153525217
-497 153436249
-497 152267206
-497 151068179
-497 149686934
-497 148614261
-497 145433596
-497 143893812
-497 142974050
-497 142693907
-497 142091586
-497 142084440
-497 139137162
-497 137449871
-497 131844186
-497 131148213
-497 127092789
-497 126679355
-497 125132704
-497 123878453
-497 120041845
-497 119747318
-497 116349156
-497 112505280
-497 102331104
-497 100528721
-497 98727546
-497 98672307
-497 98152073
-497 97389004
-497 90779814
-497 89752766
-497 88466123
-497 88146919
-497 87934477
-497 85722159
-497 85445107
-497 83402186
-497 81868010
-497 68431101
-497 63704284
-497 59765467
-497 59491106
-497 59237476
-497 58356966
-497 58198892
-497 56819066
-497 56203875
-497 55181881
-497 51007411
-497 49929658
-497 44182513
-497 43712062
-497 38651625
-497 37808024
-497 36721159
-497 36089712
-497 35813276
-497 34724015
-497 34433098
-497 33822320
-497 31943328
-497 31121870
-497 30693580
-497 29915155
-497 29139454
-497 29114642
-497 28861146
-497 28733337
-497 27555197
-497 27036227
-497 24711289
-497 22535284
-497 22359704
-497 20312235
-497 19904684
-497 19697584
-497 19594578
-497 19512930
-497 19351757
-497 17909375
-497 17598177
-497 17159201
-497 15047266
-497 14618608
-497 13119192
-497 11796150
-497 9633114
-497 9518667
-497 9371281
-497 8697718
-497 7371481
-497 7062950
